method,game,iter,reward
brute,airstriker,1139,800
brute,airstriker,1140,180
brute,airstriker,1141,320
brute,airstriker,1142,940
brute,airstriker,1143,1020
brute,airstriker,1144,240
brute,airstriker,1145,980
brute,airstriker,1146,940
brute,airstriker,1147,200
brute,airstriker,1148,1020
brute,airstriker,1149,960
brute,airstriker,1150,320
brute,airstriker,1151,1020
brute,airstriker,1152,1040
brute,airstriker,1153,600
brute,airstriker,1154,340
brute,airstriker,1155,500
brute,airstriker,1156,1040
brute,airstriker,1157,900
brute,airstriker,1158,580
brute,airstriker,1159,160
brute,airstriker,1160,1040
brute,airstriker,1161,420
brute,airstriker,1162,980
brute,airstriker,1163,240
brute,airstriker,1164,360
brute,airstriker,1165,1040
brute,airstriker,1166,960
brute,airstriker,1167,900
brute,airstriker,1168,300
brute,airstriker,1169,1040
brute,airstriker,1170,840
brute,airstriker,1171,240
brute,airstriker,1172,940
brute,airstriker,1173,1040
brute,airstriker,1174,1040
brute,airstriker,1175,960
brute,airstriker,1176,200
brute,airstriker,1177,300
brute,airstriker,1178,920
brute,airstriker,1179,960
brute,airstriker,1180,1040
brute,airstriker,1181,1040
brute,airstriker,1182,180
brute,airstriker,1183,540
brute,airstriker,1184,160
brute,airstriker,1185,1040
brute,airstriker,1186,200
brute,airstriker,1187,1040
brute,airstriker,1188,960
brute,airstriker,1189,600
brute,airstriker,1190,680
brute,airstriker,1191,1040
brute,airstriker,1192,1040
brute,airstriker,1193,240
brute,airstriker,1194,720
brute,airstriker,1195,1040
brute,airstriker,1196,480
brute,airstriker,1197,1040
brute,airstriker,1198,380
brute,airstriker,1199,120
brute,airstriker,1200,1040
brute,airstriker,1201,1040
brute,airstriker,1202,980
brute,airstriker,1203,780
brute,airstriker,1204,460
brute,airstriker,1205,900
brute,airstriker,1206,380
brute,airstriker,1207,960
brute,airstriker,1208,500
brute,airstriker,1209,1040
brute,airstriker,1210,520
brute,airstriker,1211,460
brute,airstriker,1212,200
brute,airstriker,1213,920
brute,airstriker,1214,940
brute,airstriker,1215,360
brute,airstriker,1216,1040
brute,airstriker,1217,140
brute,airstriker,1218,960
brute,airstriker,1219,1040
brute,airstriker,1220,580
brute,airstriker,1221,440
brute,airstriker,1222,1040
brute,airstriker,1223,620
brute,airstriker,1224,1040
brute,airstriker,1225,940
brute,airstriker,1226,420
brute,airstriker,1227,540
brute,airstriker,1228,1040
brute,airstriker,1229,780
brute,airstriker,1230,1040
brute,airstriker,1231,660
brute,airstriker,1232,960
brute,airstriker,1233,1040
brute,airstriker,1234,680
brute,airstriker,1235,520
brute,airstriker,1236,840
brute,airstriker,1237,200
brute,airstriker,1238,300
brute,airstriker,1239,360
brute,airstriker,1240,620
brute,airstriker,1241,640
brute,airstriker,1242,1040
brute,airstriker,1243,320
brute,airstriker,1244,1040
brute,airstriker,1245,1040
brute,airstriker,1246,500
brute,airstriker,1247,680
brute,airstriker,1248,1040
brute,airstriker,1249,680
brute,airstriker,1250,180
brute,airstriker,1251,1040
brute,airstriker,1252,1040
brute,airstriker,1253,540
brute,airstriker,1254,760
brute,airstriker,1255,360
brute,airstriker,1256,200
brute,airstriker,1257,780
brute,airstriker,1258,620
brute,airstriker,1259,600
brute,airstriker,1260,1040
brute,airstriker,1261,340
brute,airstriker,1262,960
brute,airstriker,1263,500
brute,airstriker,1264,660
brute,airstriker,1265,280
brute,airstriker,1266,920
brute,airstriker,1267,980
brute,airstriker,1268,980
brute,airstriker,1269,180
brute,airstriker,1270,420
brute,airstriker,1271,1040
brute,airstriker,1272,500
brute,airstriker,1273,1000
brute,airstriker,1274,440
brute,airstriker,1275,1040
brute,airstriker,1276,540
brute,airstriker,1277,400
brute,airstriker,1278,940
brute,airstriker,1279,1040
brute,airstriker,1280,220
brute,airstriker,1281,720
brute,airstriker,1282,1040
brute,airstriker,1283,160
brute,airstriker,1284,200
brute,airstriker,1285,220
brute,airstriker,1286,940
brute,airstriker,1287,940
brute,airstriker,1288,1040
brute,airstriker,1289,600
brute,airstriker,1290,200
brute,airstriker,1291,880
brute,airstriker,1292,400
brute,airstriker,1293,1040
brute,airstriker,1294,240
brute,airstriker,1295,1040
brute,airstriker,1296,560
brute,airstriker,1297,980
brute,airstriker,1298,1040
brute,airstriker,1299,440
brute,airstriker,1300,620
brute,airstriker,1301,1040
brute,airstriker,1302,300
brute,airstriker,1303,480
brute,airstriker,1304,580
brute,airstriker,1305,740
brute,airstriker,1306,460
brute,airstriker,1307,300
brute,airstriker,1308,700
brute,airstriker,1309,440
brute,airstriker,1310,320
brute,airstriker,1311,560
brute,airstriker,1312,1040
brute,airstriker,1313,980
brute,airstriker,1314,1040
brute,airstriker,1315,920
brute,airstriker,1316,500
brute,airstriker,1317,260
brute,airstriker,1318,160
brute,airstriker,1319,940
brute,airstriker,1320,720
brute,airstriker,1321,520
brute,airstriker,1322,460
brute,airstriker,1323,900
brute,airstriker,1324,480
brute,airstriker,1325,920
brute,airstriker,1326,1040
brute,airstriker,1327,180
brute,airstriker,1328,540
brute,airstriker,1329,580
brute,airstriker,1330,940
brute,airstriker,1331,220
brute,airstriker,1332,220
brute,airstriker,1333,520
brute,airstriker,1334,840
brute,airstriker,1335,1040
brute,airstriker,1336,340
brute,airstriker,1337,900
brute,airstriker,1338,480
brute,airstriker,1339,1040
brute,airstriker,1340,940
brute,airstriker,1341,760
brute,airstriker,1342,460
brute,airstriker,1343,420
brute,airstriker,1344,940
brute,airstriker,1345,260
brute,airstriker,1346,1040
brute,airstriker,1347,140
brute,airstriker,1348,960
brute,airstriker,1349,1040
brute,airstriker,1350,480
brute,airstriker,1351,380
brute,airstriker,1352,460
brute,airstriker,1353,360
brute,airstriker,1354,560
brute,airstriker,1355,940
brute,airstriker,1356,640
brute,airstriker,1357,1040
brute,airstriker,1358,460
brute,airstriker,1359,240
brute,airstriker,1360,940
brute,airstriker,1361,820
brute,airstriker,1362,1040
brute,airstriker,1363,1040
brute,airstriker,1364,1040
brute,airstriker,1365,360
brute,airstriker,1366,480
brute,airstriker,1367,220
brute,airstriker,1368,240
brute,airstriker,1369,120
brute,airstriker,1370,1040
brute,airstriker,1371,460
brute,airstriker,1372,280
brute,airstriker,1373,580
brute,airstriker,1374,400
brute,airstriker,1375,1040
brute,airstriker,1376,940
brute,airstriker,1377,200
brute,airstriker,1378,960
brute,airstriker,1379,300
brute,airstriker,1380,400
brute,airstriker,1381,440
brute,airstriker,1382,1040
brute,airstriker,1383,260
brute,airstriker,1384,1040
brute,airstriker,1385,1040
brute,airstriker,1386,920
brute,airstriker,1387,260
brute,airstriker,1388,200
brute,airstriker,1389,1040
brute,airstriker,1390,1040
brute,airstriker,1391,560
brute,airstriker,1392,1040
brute,airstriker,1393,200
brute,airstriker,1394,1000
brute,airstriker,1395,1040
brute,airstriker,1396,1120
brute,airstriker,1397,460
brute,airstriker,1398,440
brute,airstriker,1399,1100
brute,airstriker,1400,460
brute,airstriker,1401,960
brute,airstriker,1402,1120
brute,airstriker,1403,440
brute,airstriker,1404,720
brute,airstriker,1405,280
brute,airstriker,1406,1120
brute,airstriker,1407,1120
brute,airstriker,1408,540
brute,airstriker,1409,200
brute,airstriker,1410,1120
brute,airstriker,1411,640
brute,airstriker,1412,480
brute,airstriker,1413,160
brute,airstriker,1414,420
brute,airstriker,1415,1120
brute,airstriker,1416,440
brute,airstriker,1417,740
brute,airstriker,1418,1120
brute,airstriker,1419,260
brute,airstriker,1420,500
brute,airstriker,1421,1020
brute,airstriker,1422,500
brute,airstriker,1423,1120
brute,airstriker,1424,960
brute,airstriker,1425,500
brute,airstriker,1426,1120
brute,airstriker,1427,180
brute,airstriker,1428,620
brute,airstriker,1429,720
brute,airstriker,1430,460
brute,airstriker,1431,480
brute,airstriker,1432,940
brute,airstriker,1433,400
brute,airstriker,1434,1120
brute,airstriker,1435,1120
brute,airstriker,1436,1120
brute,airstriker,1437,220
brute,airstriker,1438,780
brute,airstriker,1439,1000
brute,airstriker,1440,460
brute,airstriker,1441,940
brute,airstriker,1442,440
brute,airstriker,1443,500
brute,airstriker,1444,680
brute,airstriker,1445,980
brute,airstriker,1446,1100
brute,airstriker,1447,1040
brute,airstriker,1448,960
brute,airstriker,1449,680
brute,airstriker,1450,1120
brute,airstriker,1451,980
brute,airstriker,1452,1120
brute,airstriker,1453,940
brute,airstriker,1454,220
brute,airstriker,1455,400
brute,airstriker,1456,140
brute,airstriker,1457,460
brute,airstriker,1458,1120
brute,airstriker,1459,240
brute,airstriker,1460,200
brute,airstriker,1461,980
brute,airstriker,1462,1120
brute,airstriker,1463,1120
brute,airstriker,1464,380
brute,airstriker,1465,380
brute,airstriker,1466,420
brute,airstriker,1467,400
brute,airstriker,1468,440
brute,airstriker,1469,600
brute,airstriker,1470,640
brute,airstriker,1471,240
brute,airstriker,1472,420
brute,airstriker,1473,300
brute,airstriker,1474,200
brute,airstriker,1475,1120
brute,airstriker,1476,700
brute,airstriker,1477,460
brute,airstriker,1478,180
brute,airstriker,1479,1120
brute,airstriker,1480,220
brute,airstriker,1481,1120
brute,airstriker,1482,160
brute,airstriker,1483,240
brute,airstriker,1484,1120
brute,airstriker,1485,140
brute,airstriker,1486,840
brute,airstriker,1487,560
brute,airstriker,1488,440
brute,airstriker,1489,1120
brute,airstriker,1490,920
brute,airstriker,1491,240
brute,airstriker,1492,240
brute,airstriker,1493,220
brute,airstriker,1494,220
brute,airstriker,1495,520
brute,airstriker,1496,940
brute,airstriker,1497,460
brute,airstriker,1498,400
brute,airstriker,1499,540
brute,airstriker,1500,960
brute,airstriker,1501,980
brute,airstriker,1502,540
brute,airstriker,1503,800
brute,airstriker,1504,1120
brute,airstriker,1505,400
brute,airstriker,1506,440
brute,airstriker,1507,980
brute,airstriker,1508,360
brute,airstriker,1509,940
brute,airstriker,1510,880
brute,airstriker,1511,620
brute,airstriker,1512,960
brute,airstriker,1513,1120
brute,airstriker,1514,680
brute,airstriker,1515,560
brute,airstriker,1516,660
brute,airstriker,1517,1020
brute,airstriker,1518,1120
brute,airstriker,1519,1120
brute,airstriker,1520,500
brute,airstriker,1521,260
brute,airstriker,1522,1120
brute,airstriker,1523,460
brute,airstriker,1524,1120
brute,airstriker,1525,160
brute,airstriker,1526,960
brute,airstriker,1527,1120
brute,airstriker,1528,560
brute,airstriker,1529,1120
brute,airstriker,1530,960
brute,airstriker,1531,1120
brute,airstriker,1532,1120
brute,airstriker,1533,1120
brute,airstriker,1534,1120
brute,airstriker,1535,900
brute,airstriker,1536,1100
brute,airstriker,1537,1120
brute,airstriker,1538,1140
brute,airstriker,1539,180
brute,airstriker,1540,1140
brute,airstriker,1541,480
brute,airstriker,1542,180
brute,airstriker,1543,1140
brute,airstriker,1544,1140
brute,airstriker,1545,560
brute,airstriker,1546,720
brute,airstriker,1547,420
brute,airstriker,1548,1140
brute,airstriker,1549,1140
brute,airstriker,1550,680
brute,airstriker,1551,420
brute,airstriker,1552,180
brute,airstriker,1553,1140
brute,airstriker,1554,600
brute,airstriker,1555,260
brute,airstriker,1556,1140
brute,airstriker,1557,800
brute,airstriker,1558,1140
brute,airstriker,1559,440
brute,airstriker,1560,460
brute,airstriker,1561,400
brute,airstriker,1562,1140
brute,airstriker,1563,140
brute,airstriker,1564,220
brute,airstriker,1565,580
brute,airstriker,1566,460
brute,airstriker,1567,940
brute,airstriker,1568,1140
brute,airstriker,1569,1140
brute,airstriker,1570,980
brute,airstriker,1571,760
brute,airstriker,1572,980
brute,airstriker,1573,1140
brute,airstriker,1574,560
brute,airstriker,1575,500
brute,airstriker,1576,1140
brute,airstriker,1577,1140
brute,airstriker,1578,1140
brute,airstriker,1579,500
brute,airstriker,1580,1140
brute,airstriker,1581,1140
brute,airstriker,1582,320
brute,airstriker,1583,1140
brute,airstriker,1584,160
brute,airstriker,1585,1140
brute,airstriker,1586,180
brute,airstriker,1587,620
brute,airstriker,1588,1140
brute,airstriker,1589,1140
brute,airstriker,1590,880
brute,airstriker,1591,420
brute,airstriker,1592,1140
brute,airstriker,1593,660
brute,airstriker,1594,820
brute,airstriker,1595,280
brute,airstriker,1596,1140
brute,airstriker,1597,460
brute,airstriker,1598,480
brute,airstriker,1599,420
brute,airstriker,1600,420
brute,airstriker,1601,180
brute,airstriker,1602,200
brute,airstriker,1603,1140
brute,airstriker,1604,920
brute,airstriker,1605,220
brute,airstriker,1606,240
brute,airstriker,1607,960
brute,airstriker,1608,660
brute,airstriker,1609,340
brute,airstriker,1610,560
brute,airstriker,1611,1140
brute,airstriker,1612,1140
brute,airstriker,1613,1140
brute,airstriker,1614,600
brute,airstriker,1615,480
brute,airstriker,1616,1140
brute,airstriker,1617,1140
brute,airstriker,1618,600
brute,airstriker,1619,520
brute,airstriker,1620,180
brute,airstriker,1621,1140
brute,airstriker,1622,1140
brute,airstriker,1623,840
brute,airstriker,1624,200
brute,airstriker,1625,1140
brute,airstriker,1626,640
brute,airstriker,1627,280
brute,airstriker,1628,1180
brute,airstriker,1629,360
brute,airstriker,1630,600
brute,airstriker,1631,600
brute,airstriker,1632,1180
brute,airstriker,1633,220
brute,airstriker,1634,460
brute,airstriker,1635,1180
brute,airstriker,1636,100
brute,airstriker,1637,760
brute,airstriker,1638,1180
brute,airstriker,1639,300
brute,airstriker,1640,260
brute,airstriker,1641,460
brute,airstriker,1642,340
brute,airstriker,1643,1180
brute,airstriker,1644,1180
brute,airstriker,1645,980
brute,airstriker,1646,880
brute,airstriker,1647,1180
brute,airstriker,1648,800
brute,airstriker,1649,680
brute,airstriker,1650,340
brute,airstriker,1651,1180
brute,airstriker,1652,1180
brute,airstriker,1653,420
brute,airstriker,1654,160
brute,airstriker,1655,1180
brute,airstriker,1656,1180
brute,airstriker,1657,1220
brute,airstriker,1658,660
brute,airstriker,1659,260
brute,airstriker,1660,960
brute,airstriker,1661,1220
brute,airstriker,1662,500
brute,airstriker,1663,660
brute,airstriker,1664,420
brute,airstriker,1665,460
brute,airstriker,1666,240
brute,airstriker,1667,1220
brute,airstriker,1668,280
brute,airstriker,1669,180
brute,airstriker,1670,1220
brute,airstriker,1671,260
brute,airstriker,1672,980
brute,airstriker,1673,960
brute,airstriker,1674,600
brute,airstriker,1675,980
brute,airstriker,1676,1020
brute,airstriker,1677,960
brute,airstriker,1678,700
brute,airstriker,1679,860
brute,airstriker,1680,980
brute,airstriker,1681,1220
brute,airstriker,1682,1220
brute,airstriker,1683,500
brute,airstriker,1684,500
brute,airstriker,1685,540
brute,airstriker,1686,460
brute,airstriker,1687,960
brute,airstriker,1688,540
brute,airstriker,1689,1220
brute,airstriker,1690,620
brute,airstriker,1691,1280
brute,airstriker,1692,960
brute,airstriker,1693,1280
brute,airstriker,1694,1280
brute,airstriker,1695,1280
brute,airstriker,1696,960
brute,airstriker,1697,520
brute,airstriker,1698,840
brute,airstriker,1699,1120
brute,airstriker,1700,460
brute,airstriker,1701,700
brute,airstriker,1702,440
brute,airstriker,1703,1280
brute,airstriker,1704,840
brute,airstriker,1705,640
brute,airstriker,1706,860
brute,airstriker,1707,760
brute,airstriker,1708,380
brute,airstriker,1709,1280
brute,airstriker,1710,640
brute,airstriker,1711,720
brute,airstriker,1712,420
brute,airstriker,1713,920
brute,airstriker,1714,400
brute,airstriker,1715,840
brute,airstriker,1716,460
brute,airstriker,1717,1280
brute,airstriker,1718,300
brute,airstriker,1719,440
brute,airstriker,1720,1280
brute,airstriker,1721,400
brute,airstriker,1722,1060
brute,airstriker,1723,1280
brute,airstriker,1724,1280
brute,airstriker,1725,640
brute,airstriker,1726,1280
brute,airstriker,1727,220
brute,airstriker,1728,920
brute,airstriker,1729,1280
brute,airstriker,1730,720
brute,airstriker,1731,1280
brute,airstriker,1732,300
brute,airstriker,1733,1280
brute,airstriker,1734,500
brute,airstriker,1735,1280
brute,airstriker,1736,320
brute,airstriker,1737,940
brute,airstriker,1738,940
brute,airstriker,1739,320
brute,airstriker,1740,1180
brute,airstriker,1741,1300
brute,airstriker,1742,900
brute,airstriker,1743,1180
brute,airstriker,1744,400
brute,airstriker,1745,960
brute,airstriker,1746,220
brute,airstriker,1747,1300
brute,airstriker,1748,1300
brute,airstriker,1749,900
brute,airstriker,1750,700
brute,airstriker,1751,1220
brute,airstriker,1752,200
brute,airstriker,1753,960
brute,airstriker,1754,940
brute,airstriker,1755,900
brute,airstriker,1756,1300
brute,airstriker,1757,480
brute,airstriker,1758,480
brute,airstriker,1759,1300
brute,airstriker,1760,240
brute,airstriker,1761,460
